text_input,output
"Hi, I have  weight_gain,  cold_hands_and_feets,  mood_swings,  lethargy,  dizziness,  puffy_face_and_eyes,  enlarged_thyroid,  brittle_nails,  swollen_extremeties,  depression,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hypothyroidism. Don't worry.Hypothyroidism, also called underactive thyroid or low thyroid, is a disorder of the endocrine system in which the thyroid gland does not produce enough thyroid hormone.You can reduce stress, exercise, eat healthy, get proper sleep. "
"Hi, I have  weight_gain,  cold_hands_and_feets,  mood_swings,  lethargy,  dizziness,  puffy_face_and_eyes,  enlarged_thyroid,  brittle_nails,  swollen_extremeties,  depression,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hypothyroidism. Don't worry.Hypothyroidism, also called underactive thyroid or low thyroid, is a disorder of the endocrine system in which the thyroid gland does not produce enough thyroid hormone.You can reduce stress, exercise, eat healthy, get proper sleep. "
"Hi, I have  fatigue,  cold_hands_and_feets,  mood_swings,  lethargy,  dizziness,  puffy_face_and_eyes,  enlarged_thyroid,  brittle_nails,  swollen_extremeties,  depression,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hypothyroidism. Don't worry.Hypothyroidism, also called underactive thyroid or low thyroid, is a disorder of the endocrine system in which the thyroid gland does not produce enough thyroid hormone.You can reduce stress, exercise, eat healthy, get proper sleep. "
"Hi, I have  fatigue,  weight_gain,  mood_swings,  lethargy,  dizziness,  puffy_face_and_eyes,  enlarged_thyroid,  brittle_nails,  swollen_extremeties,  depression,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hypothyroidism. Don't worry.Hypothyroidism, also called underactive thyroid or low thyroid, is a disorder of the endocrine system in which the thyroid gland does not produce enough thyroid hormone.You can reduce stress, exercise, eat healthy, get proper sleep. "
"Hi, I have  fatigue,  weight_gain,  cold_hands_and_feets,  lethargy,  dizziness,  puffy_face_and_eyes,  enlarged_thyroid,  brittle_nails,  swollen_extremeties,  depression,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hypothyroidism. Don't worry.Hypothyroidism, also called underactive thyroid or low thyroid, is a disorder of the endocrine system in which the thyroid gland does not produce enough thyroid hormone.You can reduce stress, exercise, eat healthy, get proper sleep. "
"Hi, I have  fatigue,  weight_gain,  cold_hands_and_feets,  mood_swings,  dizziness,  puffy_face_and_eyes,  enlarged_thyroid,  brittle_nails,  swollen_extremeties,  depression,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hypothyroidism. Don't worry.Hypothyroidism, also called underactive thyroid or low thyroid, is a disorder of the endocrine system in which the thyroid gland does not produce enough thyroid hormone.You can reduce stress, exercise, eat healthy, get proper sleep. "
"Hi, I have  fatigue,  weight_gain,  cold_hands_and_feets,  mood_swings,  lethargy,  puffy_face_and_eyes,  enlarged_thyroid,  brittle_nails,  swollen_extremeties,  depression,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hypothyroidism. Don't worry.Hypothyroidism, also called underactive thyroid or low thyroid, is a disorder of the endocrine system in which the thyroid gland does not produce enough thyroid hormone.You can reduce stress, exercise, eat healthy, get proper sleep. "
"Hi, I have  fatigue,  weight_gain,  cold_hands_and_feets,  mood_swings,  lethargy,  dizziness,  enlarged_thyroid,  brittle_nails,  swollen_extremeties,  depression,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hypothyroidism. Don't worry.Hypothyroidism, also called underactive thyroid or low thyroid, is a disorder of the endocrine system in which the thyroid gland does not produce enough thyroid hormone.You can reduce stress, exercise, eat healthy, get proper sleep. "
"Hi, I have  fatigue,  mood_swings,  weight_loss,  restlessness,  sweating,  diarrhoea,  fast_heart_rate,  excessive_hunger,  muscle_weakness,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hyperthyroidism. Don't worry.Hyperthyroidism (overactive thyroid) occurs when your thyroid gland produces too much of the hormone thyroxine. Hyperthyroidism can accelerate your body's metabolism, causing unintentional weight loss and a rapid or irregular heartbeat.You can eat healthy, massage, use lemon balm, take radioactive iodine treatment. "
"Hi, I have  fatigue,  mood_swings,  weight_loss,  restlessness,  sweating,  diarrhoea,  fast_heart_rate,  excessive_hunger,  muscle_weakness,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hyperthyroidism. Don't worry.Hyperthyroidism (overactive thyroid) occurs when your thyroid gland produces too much of the hormone thyroxine. Hyperthyroidism can accelerate your body's metabolism, causing unintentional weight loss and a rapid or irregular heartbeat.You can eat healthy, massage, use lemon balm, take radioactive iodine treatment. "
"Hi, I have  mood_swings,  weight_loss,  restlessness,  sweating,  diarrhoea,  fast_heart_rate,  excessive_hunger,  muscle_weakness,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hyperthyroidism. Don't worry.Hyperthyroidism (overactive thyroid) occurs when your thyroid gland produces too much of the hormone thyroxine. Hyperthyroidism can accelerate your body's metabolism, causing unintentional weight loss and a rapid or irregular heartbeat.You can eat healthy, massage, use lemon balm, take radioactive iodine treatment. "
"Hi, I have  fatigue,  weight_loss,  restlessness,  sweating,  diarrhoea,  fast_heart_rate,  excessive_hunger,  muscle_weakness,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hyperthyroidism. Don't worry.Hyperthyroidism (overactive thyroid) occurs when your thyroid gland produces too much of the hormone thyroxine. Hyperthyroidism can accelerate your body's metabolism, causing unintentional weight loss and a rapid or irregular heartbeat.You can eat healthy, massage, use lemon balm, take radioactive iodine treatment. "
"Hi, I have  fatigue,  mood_swings,  restlessness,  sweating,  diarrhoea,  fast_heart_rate,  excessive_hunger,  muscle_weakness,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hyperthyroidism. Don't worry.Hyperthyroidism (overactive thyroid) occurs when your thyroid gland produces too much of the hormone thyroxine. Hyperthyroidism can accelerate your body's metabolism, causing unintentional weight loss and a rapid or irregular heartbeat.You can eat healthy, massage, use lemon balm, take radioactive iodine treatment. "
"Hi, I have  fatigue,  mood_swings,  weight_loss,  sweating,  diarrhoea,  fast_heart_rate,  excessive_hunger,  muscle_weakness,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hyperthyroidism. Don't worry.Hyperthyroidism (overactive thyroid) occurs when your thyroid gland produces too much of the hormone thyroxine. Hyperthyroidism can accelerate your body's metabolism, causing unintentional weight loss and a rapid or irregular heartbeat.You can eat healthy, massage, use lemon balm, take radioactive iodine treatment. "
"Hi, I have  fatigue,  mood_swings,  weight_loss,  restlessness,  diarrhoea,  fast_heart_rate,  excessive_hunger,  muscle_weakness,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hyperthyroidism. Don't worry.Hyperthyroidism (overactive thyroid) occurs when your thyroid gland produces too much of the hormone thyroxine. Hyperthyroidism can accelerate your body's metabolism, causing unintentional weight loss and a rapid or irregular heartbeat.You can eat healthy, massage, use lemon balm, take radioactive iodine treatment. "
"Hi, I have  fatigue,  mood_swings,  weight_loss,  restlessness,  sweating,  fast_heart_rate,  excessive_hunger,  muscle_weakness,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hyperthyroidism. Don't worry.Hyperthyroidism (overactive thyroid) occurs when your thyroid gland produces too much of the hormone thyroxine. Hyperthyroidism can accelerate your body's metabolism, causing unintentional weight loss and a rapid or irregular heartbeat.You can eat healthy, massage, use lemon balm, take radioactive iodine treatment. "
"Hi, I have  fatigue,  mood_swings,  weight_loss,  restlessness,  sweating,  diarrhoea,  excessive_hunger,  muscle_weakness,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hyperthyroidism. Don't worry.Hyperthyroidism (overactive thyroid) occurs when your thyroid gland produces too much of the hormone thyroxine. Hyperthyroidism can accelerate your body's metabolism, causing unintentional weight loss and a rapid or irregular heartbeat.You can eat healthy, massage, use lemon balm, take radioactive iodine treatment. "
"Hi, I have  fatigue,  mood_swings,  weight_loss,  restlessness,  sweating,  diarrhoea,  fast_heart_rate,  muscle_weakness,  irritability,  abnormal_menstruation. What should I do?","It seems like you have Hyperthyroidism. Don't worry.Hyperthyroidism (overactive thyroid) occurs when your thyroid gland produces too much of the hormone thyroxine. Hyperthyroidism can accelerate your body's metabolism, causing unintentional weight loss and a rapid or irregular heartbeat.You can eat healthy, massage, use lemon balm, take radioactive iodine treatment. "
"Hi, I have  vomiting,  fatigue,  anxiety,  sweating,  headache,  nausea,  blurred_and_distorted_vision,  excessive_hunger,  slurred_speech,  irritability,  palpitations. What should I do?","It seems like you have Hypoglycemia. Don't worry. Hypoglycemia is a condition in which your blood sugar (glucose) level is lower than normal. Glucose is your body's main energy source. Hypoglycemia is often related to diabetes treatment. But other drugs and a variety of conditions — many rare — can cause low blood sugar in people who don't have diabetes.You can lie down on side, check in pulse, drink sugary drinks, consult doctor. "
"Hi, I have  vomiting,  fatigue,  anxiety,  sweating,  headache,  nausea,  blurred_and_distorted_vision,  excessive_hunger,  drying_and_tingling_lips,  slurred_speech,  irritability,  palpitations. What should I do?","It seems like you have Hypoglycemia. Don't worry. Hypoglycemia is a condition in which your blood sugar (glucose) level is lower than normal. Glucose is your body's main energy source. Hypoglycemia is often related to diabetes treatment. But other drugs and a variety of conditions — many rare — can cause low blood sugar in people who don't have diabetes.You can lie down on side, check in pulse, drink sugary drinks, consult doctor. "
"Hi, I have  vomiting,  fatigue,  anxiety,  sweating,  headache,  nausea,  blurred_and_distorted_vision,  excessive_hunger,  drying_and_tingling_lips,  slurred_speech,  irritability,  palpitations. What should I do?","It seems like you have Hypoglycemia. Don't worry. Hypoglycemia is a condition in which your blood sugar (glucose) level is lower than normal. Glucose is your body's main energy source. Hypoglycemia is often related to diabetes treatment. But other drugs and a variety of conditions — many rare — can cause low blood sugar in people who don't have diabetes.You can lie down on side, check in pulse, drink sugary drinks, consult doctor. "
"Hi, I have  fatigue,  anxiety,  sweating,  headache,  nausea,  blurred_and_distorted_vision,  excessive_hunger,  drying_and_tingling_lips,  slurred_speech,  irritability,  palpitations. What should I do?","It seems like you have Hypoglycemia. Don't worry. Hypoglycemia is a condition in which your blood sugar (glucose) level is lower than normal. Glucose is your body's main energy source. Hypoglycemia is often related to diabetes treatment. But other drugs and a variety of conditions — many rare — can cause low blood sugar in people who don't have diabetes.You can lie down on side, check in pulse, drink sugary drinks, consult doctor. "
"Hi, I have  vomiting,  anxiety,  sweating,  headache,  nausea,  blurred_and_distorted_vision,  excessive_hunger,  drying_and_tingling_lips,  slurred_speech,  irritability,  palpitations. What should I do?","It seems like you have Hypoglycemia. Don't worry. Hypoglycemia is a condition in which your blood sugar (glucose) level is lower than normal. Glucose is your body's main energy source. Hypoglycemia is often related to diabetes treatment. But other drugs and a variety of conditions — many rare — can cause low blood sugar in people who don't have diabetes.You can lie down on side, check in pulse, drink sugary drinks, consult doctor. "
"Hi, I have  vomiting,  fatigue,  sweating,  headache,  nausea,  blurred_and_distorted_vision,  excessive_hunger,  drying_and_tingling_lips,  slurred_speech,  irritability,  palpitations. What should I do?","It seems like you have Hypoglycemia. Don't worry. Hypoglycemia is a condition in which your blood sugar (glucose) level is lower than normal. Glucose is your body's main energy source. Hypoglycemia is often related to diabetes treatment. But other drugs and a variety of conditions — many rare — can cause low blood sugar in people who don't have diabetes.You can lie down on side, check in pulse, drink sugary drinks, consult doctor. "
"Hi, I have  vomiting,  fatigue,  anxiety,  headache,  nausea,  blurred_and_distorted_vision,  excessive_hunger,  drying_and_tingling_lips,  slurred_speech,  irritability,  palpitations. What should I do?","It seems like you have Hypoglycemia. Don't worry. Hypoglycemia is a condition in which your blood sugar (glucose) level is lower than normal. Glucose is your body's main energy source. Hypoglycemia is often related to diabetes treatment. But other drugs and a variety of conditions — many rare — can cause low blood sugar in people who don't have diabetes.You can lie down on side, check in pulse, drink sugary drinks, consult doctor. "
"Hi, I have  vomiting,  fatigue,  anxiety,  sweating,  nausea,  blurred_and_distorted_vision,  excessive_hunger,  drying_and_tingling_lips,  slurred_speech,  irritability,  palpitations. What should I do?","It seems like you have Hypoglycemia. Don't worry. Hypoglycemia is a condition in which your blood sugar (glucose) level is lower than normal. Glucose is your body's main energy source. Hypoglycemia is often related to diabetes treatment. But other drugs and a variety of conditions — many rare — can cause low blood sugar in people who don't have diabetes.You can lie down on side, check in pulse, drink sugary drinks, consult doctor. "
"Hi, I have  vomiting,  fatigue,  anxiety,  sweating,  headache,  blurred_and_distorted_vision,  excessive_hunger,  drying_and_tingling_lips,  slurred_speech,  irritability,  palpitations. What should I do?","It seems like you have Hypoglycemia. Don't worry. Hypoglycemia is a condition in which your blood sugar (glucose) level is lower than normal. Glucose is your body's main energy source. Hypoglycemia is often related to diabetes treatment. But other drugs and a variety of conditions — many rare — can cause low blood sugar in people who don't have diabetes.You can lie down on side, check in pulse, drink sugary drinks, consult doctor. "
"Hi, I have  vomiting,  fatigue,  anxiety,  sweating,  headache,  nausea,  excessive_hunger,  drying_and_tingling_lips,  slurred_speech,  irritability,  palpitations. What should I do?","It seems like you have Hypoglycemia. Don't worry. Hypoglycemia is a condition in which your blood sugar (glucose) level is lower than normal. Glucose is your body's main energy source. Hypoglycemia is often related to diabetes treatment. But other drugs and a variety of conditions — many rare — can cause low blood sugar in people who don't have diabetes.You can lie down on side, check in pulse, drink sugary drinks, consult doctor. "
"Hi, I have  joint_pain,  neck_pain,  knee_pain,  hip_joint_pain,  swelling_joints,  painful_walking. What should I do?","It seems like you have Osteoarthristis. Don't worry.Osteoarthritis is the most common form of arthritis, affecting millions of people worldwide. It occurs when the protective cartilage that cushions the ends of your bones wears down over time.You can acetaminophen, consult nearest hospital, follow up, salt baths. "
"Hi, I have  joint_pain,  neck_pain,  knee_pain,  hip_joint_pain,  swelling_joints,  painful_walking. What should I do?","It seems like you have Osteoarthristis. Don't worry.Osteoarthritis is the most common form of arthritis, affecting millions of people worldwide. It occurs when the protective cartilage that cushions the ends of your bones wears down over time.You can acetaminophen, consult nearest hospital, follow up, salt baths. "
"Hi, I have  neck_pain,  knee_pain,  hip_joint_pain,  swelling_joints,  painful_walking. What should I do?","It seems like you have Osteoarthristis. Don't worry.Osteoarthritis is the most common form of arthritis, affecting millions of people worldwide. It occurs when the protective cartilage that cushions the ends of your bones wears down over time.You can acetaminophen, consult nearest hospital, follow up, salt baths. "
"Hi, I have  joint_pain,  knee_pain,  hip_joint_pain,  swelling_joints,  painful_walking. What should I do?","It seems like you have Osteoarthristis. Don't worry.Osteoarthritis is the most common form of arthritis, affecting millions of people worldwide. It occurs when the protective cartilage that cushions the ends of your bones wears down over time.You can acetaminophen, consult nearest hospital, follow up, salt baths. "
"Hi, I have  joint_pain,  neck_pain,  hip_joint_pain,  swelling_joints,  painful_walking. What should I do?","It seems like you have Osteoarthristis. Don't worry.Osteoarthritis is the most common form of arthritis, affecting millions of people worldwide. It occurs when the protective cartilage that cushions the ends of your bones wears down over time.You can acetaminophen, consult nearest hospital, follow up, salt baths. "
"Hi, I have  joint_pain,  neck_pain,  knee_pain,  swelling_joints,  painful_walking. What should I do?","It seems like you have Osteoarthristis. Don't worry.Osteoarthritis is the most common form of arthritis, affecting millions of people worldwide. It occurs when the protective cartilage that cushions the ends of your bones wears down over time.You can acetaminophen, consult nearest hospital, follow up, salt baths. "
"Hi, I have  joint_pain,  neck_pain,  knee_pain,  hip_joint_pain,  painful_walking. What should I do?","It seems like you have Osteoarthristis. Don't worry.Osteoarthritis is the most common form of arthritis, affecting millions of people worldwide. It occurs when the protective cartilage that cushions the ends of your bones wears down over time.You can acetaminophen, consult nearest hospital, follow up, salt baths. "
"Hi, I have  joint_pain,  neck_pain,  knee_pain,  hip_joint_pain,  swelling_joints. What should I do?","It seems like you have Osteoarthristis. Don't worry.Osteoarthritis is the most common form of arthritis, affecting millions of people worldwide. It occurs when the protective cartilage that cushions the ends of your bones wears down over time.You can acetaminophen, consult nearest hospital, follow up, salt baths. "
"Hi, I have  joint_pain,  neck_pain,  knee_pain,  hip_joint_pain,  swelling_joints,  painful_walking. What should I do?","It seems like you have Osteoarthristis. Don't worry.Osteoarthritis is the most common form of arthritis, affecting millions of people worldwide. It occurs when the protective cartilage that cushions the ends of your bones wears down over time.You can acetaminophen, consult nearest hospital, follow up, salt baths. "
"Hi, I have  joint_pain,  neck_pain,  knee_pain,  hip_joint_pain,  swelling_joints,  painful_walking. What should I do?","It seems like you have Osteoarthristis. Don't worry.Osteoarthritis is the most common form of arthritis, affecting millions of people worldwide. It occurs when the protective cartilage that cushions the ends of your bones wears down over time.You can acetaminophen, consult nearest hospital, follow up, salt baths. "
"Hi, I have  muscle_weakness,  stiff_neck,  swelling_joints,  movement_stiffness,  painful_walking. What should I do?","It seems like you have Arthritis. Don't worry.Arthritis is the swelling and tenderness of one or more of your joints. The main symptoms of arthritis are joint pain and stiffness, which typically worsen with age. The most common types of arthritis are osteoarthritis and rheumatoid arthritis.You can exercise, use hot and cold therapy, try acupuncture, massage. "
"Hi, I have  muscle_weakness,  stiff_neck,  swelling_joints,  movement_stiffness,  painful_walking. What should I do?","It seems like you have Arthritis. Don't worry.Arthritis is the swelling and tenderness of one or more of your joints. The main symptoms of arthritis are joint pain and stiffness, which typically worsen with age. The most common types of arthritis are osteoarthritis and rheumatoid arthritis.You can exercise, use hot and cold therapy, try acupuncture, massage. "
"Hi, I have  stiff_neck,  swelling_joints,  movement_stiffness,  painful_walking. What should I do?","It seems like you have Arthritis. Don't worry.Arthritis is the swelling and tenderness of one or more of your joints. The main symptoms of arthritis are joint pain and stiffness, which typically worsen with age. The most common types of arthritis are osteoarthritis and rheumatoid arthritis.You can exercise, use hot and cold therapy, try acupuncture, massage. "
"Hi, I have  muscle_weakness,  swelling_joints,  movement_stiffness,  painful_walking. What should I do?","It seems like you have Arthritis. Don't worry.Arthritis is the swelling and tenderness of one or more of your joints. The main symptoms of arthritis are joint pain and stiffness, which typically worsen with age. The most common types of arthritis are osteoarthritis and rheumatoid arthritis.You can exercise, use hot and cold therapy, try acupuncture, massage. "
"Hi, I have  muscle_weakness,  stiff_neck,  movement_stiffness,  painful_walking. What should I do?","It seems like you have Arthritis. Don't worry.Arthritis is the swelling and tenderness of one or more of your joints. The main symptoms of arthritis are joint pain and stiffness, which typically worsen with age. The most common types of arthritis are osteoarthritis and rheumatoid arthritis.You can exercise, use hot and cold therapy, try acupuncture, massage. "
"Hi, I have  muscle_weakness,  stiff_neck,  swelling_joints,  painful_walking. What should I do?","It seems like you have Arthritis. Don't worry.Arthritis is the swelling and tenderness of one or more of your joints. The main symptoms of arthritis are joint pain and stiffness, which typically worsen with age. The most common types of arthritis are osteoarthritis and rheumatoid arthritis.You can exercise, use hot and cold therapy, try acupuncture, massage. "
"Hi, I have  muscle_weakness,  stiff_neck,  swelling_joints,  movement_stiffness,  painful_walking. What should I do?","It seems like you have Arthritis. Don't worry.Arthritis is the swelling and tenderness of one or more of your joints. The main symptoms of arthritis are joint pain and stiffness, which typically worsen with age. The most common types of arthritis are osteoarthritis and rheumatoid arthritis.You can exercise, use hot and cold therapy, try acupuncture, massage. "
"Hi, I have  muscle_weakness,  stiff_neck,  swelling_joints,  movement_stiffness. What should I do?","It seems like you have Arthritis. Don't worry.Arthritis is the swelling and tenderness of one or more of your joints. The main symptoms of arthritis are joint pain and stiffness, which typically worsen with age. The most common types of arthritis are osteoarthritis and rheumatoid arthritis.You can exercise, use hot and cold therapy, try acupuncture, massage. "
"Hi, I have  muscle_weakness,  stiff_neck,  swelling_joints,  movement_stiffness,  painful_walking. What should I do?","It seems like you have Arthritis. Don't worry.Arthritis is the swelling and tenderness of one or more of your joints. The main symptoms of arthritis are joint pain and stiffness, which typically worsen with age. The most common types of arthritis are osteoarthritis and rheumatoid arthritis.You can exercise, use hot and cold therapy, try acupuncture, massage. "
"Hi, I have  muscle_weakness,  stiff_neck,  swelling_joints,  movement_stiffness,  painful_walking. What should I do?","It seems like you have Arthritis. Don't worry.Arthritis is the swelling and tenderness of one or more of your joints. The main symptoms of arthritis are joint pain and stiffness, which typically worsen with age. The most common types of arthritis are osteoarthritis and rheumatoid arthritis.You can exercise, use hot and cold therapy, try acupuncture, massage. "
"Hi, I have  vomiting,  headache,  nausea,  spinning_movements,  loss_of_balance,  unsteadiness. What should I do?","It seems like you have (vertigo) Paroymsal  Positional Vertigo. Don't worry.Benign paroxysmal positional vertigo (BPPV) is one of the most common causes of vertigo — the sudden sensation that you're spinning or that the inside of your head is spinning. Benign paroxysmal positional vertigo causes brief episodes of mild to intense dizziness.You can lie down, avoid sudden change in body, avoid abrupt head movment, relax. "
"Hi, I have  vomiting,  headache,  nausea,  spinning_movements,  loss_of_balance,  unsteadiness. What should I do?","It seems like you have (vertigo) Paroymsal  Positional Vertigo. Don't worry.Benign paroxysmal positional vertigo (BPPV) is one of the most common causes of vertigo — the sudden sensation that you're spinning or that the inside of your head is spinning. Benign paroxysmal positional vertigo causes brief episodes of mild to intense dizziness.You can lie down, avoid sudden change in body, avoid abrupt head movment, relax. "
"Hi, I have  headache,  nausea,  spinning_movements,  loss_of_balance,  unsteadiness. What should I do?","It seems like you have (vertigo) Paroymsal  Positional Vertigo. Don't worry.Benign paroxysmal positional vertigo (BPPV) is one of the most common causes of vertigo — the sudden sensation that you're spinning or that the inside of your head is spinning. Benign paroxysmal positional vertigo causes brief episodes of mild to intense dizziness.You can lie down, avoid sudden change in body, avoid abrupt head movment, relax. "
"Hi, I have  vomiting,  nausea,  spinning_movements,  loss_of_balance,  unsteadiness. What should I do?","It seems like you have (vertigo) Paroymsal  Positional Vertigo. Don't worry.Benign paroxysmal positional vertigo (BPPV) is one of the most common causes of vertigo — the sudden sensation that you're spinning or that the inside of your head is spinning. Benign paroxysmal positional vertigo causes brief episodes of mild to intense dizziness.You can lie down, avoid sudden change in body, avoid abrupt head movment, relax. "
"Hi, I have  vomiting,  headache,  spinning_movements,  loss_of_balance,  unsteadiness. What should I do?","It seems like you have (vertigo) Paroymsal  Positional Vertigo. Don't worry.Benign paroxysmal positional vertigo (BPPV) is one of the most common causes of vertigo — the sudden sensation that you're spinning or that the inside of your head is spinning. Benign paroxysmal positional vertigo causes brief episodes of mild to intense dizziness.You can lie down, avoid sudden change in body, avoid abrupt head movment, relax. "
"Hi, I have  vomiting,  headache,  nausea,  loss_of_balance,  unsteadiness. What should I do?","It seems like you have (vertigo) Paroymsal  Positional Vertigo. Don't worry.Benign paroxysmal positional vertigo (BPPV) is one of the most common causes of vertigo — the sudden sensation that you're spinning or that the inside of your head is spinning. Benign paroxysmal positional vertigo causes brief episodes of mild to intense dizziness.You can lie down, avoid sudden change in body, avoid abrupt head movment, relax. "
"Hi, I have  vomiting,  headache,  nausea,  spinning_movements,  unsteadiness. What should I do?","It seems like you have (vertigo) Paroymsal  Positional Vertigo. Don't worry.Benign paroxysmal positional vertigo (BPPV) is one of the most common causes of vertigo — the sudden sensation that you're spinning or that the inside of your head is spinning. Benign paroxysmal positional vertigo causes brief episodes of mild to intense dizziness.You can lie down, avoid sudden change in body, avoid abrupt head movment, relax. "
"Hi, I have  vomiting,  headache,  nausea,  spinning_movements,  loss_of_balance. What should I do?","It seems like you have (vertigo) Paroymsal  Positional Vertigo. Don't worry.Benign paroxysmal positional vertigo (BPPV) is one of the most common causes of vertigo — the sudden sensation that you're spinning or that the inside of your head is spinning. Benign paroxysmal positional vertigo causes brief episodes of mild to intense dizziness.You can lie down, avoid sudden change in body, avoid abrupt head movment, relax. "
"Hi, I have  vomiting,  headache,  nausea,  spinning_movements,  loss_of_balance,  unsteadiness. What should I do?","It seems like you have (vertigo) Paroymsal  Positional Vertigo. Don't worry.Benign paroxysmal positional vertigo (BPPV) is one of the most common causes of vertigo — the sudden sensation that you're spinning or that the inside of your head is spinning. Benign paroxysmal positional vertigo causes brief episodes of mild to intense dizziness.You can lie down, avoid sudden change in body, avoid abrupt head movment, relax. "
"Hi, I have  vomiting,  headache,  nausea,  loss_of_balance,  unsteadiness. What should I do?","It seems like you have (vertigo) Paroymsal  Positional Vertigo. Don't worry.Benign paroxysmal positional vertigo (BPPV) is one of the most common causes of vertigo — the sudden sensation that you're spinning or that the inside of your head is spinning. Benign paroxysmal positional vertigo causes brief episodes of mild to intense dizziness.You can lie down, avoid sudden change in body, avoid abrupt head movment, relax. "
"Hi, I have  skin_rash,  pus_filled_pimples,  blackheads,  scurring. What should I do?","It seems like you have Acne. Don't worry.Acne vulgaris is the formation of comedones, papules, pustules, nodules, and/or cysts as a result of obstruction and inflammation of pilosebaceous units (hair follicles and their accompanying sebaceous gland). Acne develops on the face and upper trunk. It most often affects adolescents.You can bath twice, avoid fatty spicy food, drink plenty of water, avoid too many products. "
"Hi, I have  skin_rash,  pus_filled_pimples,  blackheads,  scurring. What should I do?","It seems like you have Acne. Don't worry.Acne vulgaris is the formation of comedones, papules, pustules, nodules, and/or cysts as a result of obstruction and inflammation of pilosebaceous units (hair follicles and their accompanying sebaceous gland). Acne develops on the face and upper trunk. It most often affects adolescents.You can bath twice, avoid fatty spicy food, drink plenty of water, avoid too many products. "
"Hi, I have  pus_filled_pimples,  blackheads,  scurring. What should I do?","It seems like you have Acne. Don't worry.Acne vulgaris is the formation of comedones, papules, pustules, nodules, and/or cysts as a result of obstruction and inflammation of pilosebaceous units (hair follicles and their accompanying sebaceous gland). Acne develops on the face and upper trunk. It most often affects adolescents.You can bath twice, avoid fatty spicy food, drink plenty of water, avoid too many products. "
"Hi, I have  skin_rash,  blackheads,  scurring. What should I do?","It seems like you have Acne. Don't worry.Acne vulgaris is the formation of comedones, papules, pustules, nodules, and/or cysts as a result of obstruction and inflammation of pilosebaceous units (hair follicles and their accompanying sebaceous gland). Acne develops on the face and upper trunk. It most often affects adolescents.You can bath twice, avoid fatty spicy food, drink plenty of water, avoid too many products. "
"Hi, I have  skin_rash,  pus_filled_pimples,  scurring. What should I do?","It seems like you have Acne. Don't worry.Acne vulgaris is the formation of comedones, papules, pustules, nodules, and/or cysts as a result of obstruction and inflammation of pilosebaceous units (hair follicles and their accompanying sebaceous gland). Acne develops on the face and upper trunk. It most often affects adolescents.You can bath twice, avoid fatty spicy food, drink plenty of water, avoid too many products. "
"Hi, I have  skin_rash,  pus_filled_pimples,  blackheads. What should I do?","It seems like you have Acne. Don't worry.Acne vulgaris is the formation of comedones, papules, pustules, nodules, and/or cysts as a result of obstruction and inflammation of pilosebaceous units (hair follicles and their accompanying sebaceous gland). Acne develops on the face and upper trunk. It most often affects adolescents.You can bath twice, avoid fatty spicy food, drink plenty of water, avoid too many products. "
"Hi, I have  skin_rash,  pus_filled_pimples,  blackheads,  scurring. What should I do?","It seems like you have Acne. Don't worry.Acne vulgaris is the formation of comedones, papules, pustules, nodules, and/or cysts as a result of obstruction and inflammation of pilosebaceous units (hair follicles and their accompanying sebaceous gland). Acne develops on the face and upper trunk. It most often affects adolescents.You can bath twice, avoid fatty spicy food, drink plenty of water, avoid too many products. "
"Hi, I have  skin_rash,  pus_filled_pimples,  blackheads. What should I do?","It seems like you have Acne. Don't worry.Acne vulgaris is the formation of comedones, papules, pustules, nodules, and/or cysts as a result of obstruction and inflammation of pilosebaceous units (hair follicles and their accompanying sebaceous gland). Acne develops on the face and upper trunk. It most often affects adolescents.You can bath twice, avoid fatty spicy food, drink plenty of water, avoid too many products. "
"Hi, I have  skin_rash,  pus_filled_pimples,  scurring. What should I do?","It seems like you have Acne. Don't worry.Acne vulgaris is the formation of comedones, papules, pustules, nodules, and/or cysts as a result of obstruction and inflammation of pilosebaceous units (hair follicles and their accompanying sebaceous gland). Acne develops on the face and upper trunk. It most often affects adolescents.You can bath twice, avoid fatty spicy food, drink plenty of water, avoid too many products. "
